Time;Concentration
8.445875855699784E8;2.1197340569534404
8.446875855699784E8;2.1197555278903444
8.447875855699784E8;2.1197769852940413
8.448875855699784E8;2.119798429173043
8.449875855699784E8;2.1198198595358577
8.450875855699784E8;2.119841276390987
8.451875855699784E8;2.119862679746927
8.452875855699784E8;2.119884069612169
8.453875855699784E8;2.119905445995199
8.454875855699784E8;2.1199268089044985
8.455875855699784E8;2.1199481583485418
8.456875855699784E8;2.1199694943357987
8.457875855699784E8;2.119990816874735
8.458875855699784E8;2.12001212597381
8.459875855699784E8;2.120033421641477
8.460875855699784E8;2.120054703886185
8.461875855699784E8;2.120075972716378
8.462875855699784E8;2.1200972281404944
8.463875855699784E8;2.120118470166967
8.464875855699784E8;2.1201396988042234
8.465875855699784E8;2.120160914060686
8.466875855699784E8;2.1201821159447722
8.467875855699784E8;2.1202033044648934
8.468875855699784E8;2.120224479629457
8.469875855699784E8;2.1202456414468642
8.470875855699784E8;2.1202667899255108
8.471875855699784E8;2.120287925073787
8.472875855699784E8;2.1203090469000796
8.473875855699784E8;2.1203301554127694
8.474875855699784E8;2.1203512506202307
8.475875855699784E8;2.120372332530833
8.476875855699784E8;2.1203934011529415
8.477875855699784E8;2.120414456494916
8.478875855699784E8;2.1204354985651097
8.479875855699784E8;2.120456527371872
8.480875855699784E8;2.1204775429235463
8.481875855699784E8;2.1204985452284726
8.482875855699784E8;2.1205195342949827
8.483875855699784E8;2.1205405101314043
8.484875855699784E8;2.1205614727460613
8.485875855699784E8;2.1205824221472716
8.486875855699784E8;2.1206033583433466
8.487875855699784E8;2.1206242813425944
8.488875855699784E8;2.120645191153317
8.489875855699784E8;2.1206660877838104
8.490875855699784E8;2.1206869712423666
8.491875855699784E8;2.1207078415372727
8.492875855699784E8;2.120728698676809
8.493875855699784E8;2.1207495426692526
8.494875855699784E8;2.120770373522874
8.495875855699784E8;2.1207911912459383
8.496875855699784E8;2.120811995846707
8.497875855699784E8;2.1208327873334354
8.498875855699784E8;2.120853565714373
8.499875855699784E8;2.120874330997766
8.500875855699784E8;2.1208950831918534
8.501875855699784E8;2.1209158223048705
8.502875855699784E8;2.120936548345046
8.503875855699784E8;2.120957261320605
8.504875855699784E8;2.1209779612397672
8.505875855699784E8;2.120998648110746
8.506875855699784E8;2.12101932194175
8.507875855699784E8;2.1210399827409843
8.508875855699784E8;2.121060630516647
8.509875855699784E8;2.1210812652769313
8.510875855699784E8;2.1211018870300267
8.511875855699784E8;2.1211224957841157
8.512875855699784E8;2.121143091547377
8.513875855699784E8;2.121163674327983
8.514875855699784E8;2.121184244134102
8.515875855699784E8;2.121204800973897
8.516875855699784E8;2.1212253448555267
8.517875855699784E8;2.1212458757871415
8.518875855699784E8;2.121266393776891
8.519875855699784E8;2.121286898832917
8.520875855699784E8;2.1213073909633566
8.521875855699784E8;2.121327870176342
8.522875855699784E8;2.1213483364800005
8.523875855699784E8;2.121368789882455
8.524875855699784E8;2.121389230391821
8.525875855699784E8;2.121409658016211
8.526875855699784E8;2.1214300727637316
8.527875855699784E8;2.1214504746424856
8.528875855699784E8;2.1214708636605697
8.529875855699784E8;2.1214912398260735
8.530875855699784E8;2.121511603147085
8.531875855699784E8;2.121531953631686
8.532875855699784E8;2.1215522912879523
8.533875855699784E8;2.1215726161239554
8.534875855699784E8;2.121592928147762
8.535875855699784E8;2.1216132273674324
8.536875855699784E8;2.121633513791023
8.537875855699784E8;2.121653787426586
8.538875855699784E8;2.121674048282167
8.539875855699784E8;2.121694296365807
8.540875855699784E8;2.1217145316855412
8.541875855699784E8;2.1217347542494016
8.542875855699784E8;2.121754964065415
8.543875855699784E8;2.121775161141601
8.544875855699784E8;2.121795345485975
8.545875855699784E8;2.1218155171065494
8.546875855699784E8;2.12183567601133
8.547875855699784E8;2.121855822208317
8.548875855699784E8;2.121875955705506
8.549875855699784E8;2.1218960765108887
8.550875855699784E8;2.1219161846324517
8.551875855699784E8;2.1219362800781747
8.552875855699784E8;2.1219563628560327
8.553875855699784E8;2.121976432973998
8.554875855699784E8;2.121996490440037
8.555875855699784E8;2.1220165352621088
8.556875855699784E8;2.1220365674481703
8.557875855699784E8;2.1220565870061727
8.558875855699784E8;2.1220765939440622
8.559875855699784E8;2.1220965882697786
8.560875855699784E8;2.1221165699912583
8.561875855699784E8;2.1221365391164326
8.562875855699784E8;2.122156495653228
8.563875855699784E8;2.122176439609565
8.564875855699784E8;2.1221963709933593
8.565875855699784E8;2.122216289812523
8.566875855699784E8;2.1222361960749625
8.567875855699784E8;2.122256089788578
8.568875855699784E8;2.1222759709612666
8.569875855699784E8;2.1222958396009197
8.570875855699784E8;2.122315695715424
8.571875855699784E8;2.1223355393126595
8.572875855699784E8;2.1223553704005047
8.573875855699784E8;2.12237518898683
8.574875855699784E8;2.1223949950795022
8.575875855699784E8;2.1224147886863833
8.576875855699784E8;2.12243456981533
8.577875855699784E8;2.122454338474195
8.578875855699784E8;2.122474094670826
8.579875855699784E8;2.122493838413062
8.580875855699784E8;2.122513569708743
8.581875855699784E8;2.1225332885656996
8.582875855699784E8;2.1225529949917594
8.583875855699784E8;2.1225726889947456
8.584875855699784E8;2.1225923705824763
8.585875855699784E8;2.1226120397627635
8.586875855699784E8;2.122631696543414
8.587875855699784E8;2.1226513409322316
8.588875855699784E8;2.122670972937015
8.589875855699784E8;2.1226905925655566
8.590875855699784E8;2.1227101998256437
8.591875855699784E8;2.122729794725061
8.592875855699784E8;2.122749377271587
8.593875855699784E8;2.122768947472995
8.594875855699784E8;2.1227885053370525
8.595875855699784E8;2.122808050871525
8.596875855699784E8;2.122827584084171
8.597875855699784E8;2.122847104982745
8.598875855699784E8;2.122866613574995
8.599875855699784E8;2.1228861098686664
8.600875855699784E8;2.1229055938714994
8.601875855699784E8;2.1229250655912284
8.602875855699784E8;2.1229445250355825
8.603875855699784E8;2.1229639722122875
8.604875855699784E8;2.1229834071290634
8.605875855699784E8;2.123002829793625
8.606875855699784E8;2.1230222402136834
8.607875855699784E8;2.1230416383969444
8.608875855699784E8;2.1230610243511094
8.609875855699784E8;2.123080398083873
8.610875855699784E8;2.123099759602927
8.611875855699784E8;2.1231191089159593
8.612875855699784E8;2.1231384460306497
8.613875855699784E8;2.1231577709546747
8.614875855699784E8;2.123177083695708
8.615875855699784E8;2.123196384261416
8.616875855699784E8;2.1232156726594607
8.617875855699784E8;2.1232349488974993
8.618875855699784E8;2.123254212983186
8.619875855699784E8;2.1232734649241682
8.620875855699784E8;2.1232927047280885
8.621875855699784E8;2.1233119324025855
8.622875855699784E8;2.123331147955293
8.623875855699784E8;2.12335035139384
8.624875855699784E8;2.1233695427258503
8.625875855699784E8;2.1233887219589436
8.626875855699784E8;2.1234078891007333
8.627875855699784E8;2.1234270441588303
8.628875855699784E8;2.1234461871408388
8.629875855699784E8;2.1234653180543597
8.630875855699784E8;2.1234844369069874
8.631875855699784E8;2.1235035437063132
8.632875855699784E8;2.123522638459923
8.633875855699784E8;2.1235417211753984
8.634875855699784E8;2.123560791860316
8.635875855699784E8;2.1235798505222463
8.636875855699784E8;2.1235988971687565
8.637875855699784E8;2.1236179318074093
8.638875855699784E8;2.123636954445762
8.639875855699784E8;2.123655965091367
8.640875855699784E8;2.123674963751772
8.641875855699784E8;2.123693950434521
8.642875855699784E8;2.123712925147153
8.643875855699784E8;2.1237318878972005
8.644875855699784E8;2.123750838692193
8.645875855699784E8;2.1237697775396547
8.646875855699784E8;2.123788704447106
8.647875855699784E8;2.123807619422061
8.648875855699784E8;2.12382652247203
8.649875855699784E8;2.123845413604519
8.650875855699784E8;2.1238642928270286
8.651875855699784E8;2.123883160147054
8.652875855699784E8;2.123902015572088
8.653875855699784E8;2.123920859109617
8.654875855699784E8;2.123939690767123
8.655875855699784E8;2.1239585105520824
8.656875855699784E8;2.1239773184719692
8.657875855699784E8;2.1239961145342505
8.658875855699784E8;2.1240148987463896
8.659875855699784E8;2.124033671115845
8.660875855699784E8;2.1240524316500715
8.661875855699784E8;2.124071180356518
8.662875855699784E8;2.124089917242628
8.663875855699784E8;2.1241086423158424
8.664875855699784E8;2.124127355583597
8.665875855699784E8;2.124146057053322
8.666875855699784E8;2.124164746732443
8.667875855699784E8;2.1241834246283804
8.668875855699784E8;2.124202090748552
8.669875855699784E8;2.1242207451003705
8.670875855699784E8;2.124239387691242
8.671875855699784E8;2.1242580185285695
8.672875855699784E8;2.1242766376197513
8.673875855699784E8;2.124295244972181
8.674875855699784E8;2.1243138405932465
8.675875855699784E8;2.124332424490332
8.676875855699784E8;2.124350996670818
8.677875855699784E8;2.1243695571420798
8.678875855699784E8;2.124388105911486
8.679875855699784E8;2.1244066429864032
8.680875855699784E8;2.1244251683741924
8.681875855699784E8;2.1244436820822097
8.682875855699784E8;2.124462184117807
8.683875855699784E8;2.1244806744883324
8.684875855699784E8;2.1244991532011284
8.685875855699784E8;2.124517620263532
8.686875855699784E8;2.1245360756828764
8.687875855699784E8;2.1245545194664914
8.688875855699784E8;2.124572951621701
8.689875855699784E8;2.1245913721558245
8.690875855699784E8;2.1246097810761766
8.691875855699784E8;2.124628178390069
8.692875855699784E8;2.124646564104807
8.693875855699784E8;2.1246649382276916
8.694875855699784E8;2.124683300766019
8.695875855699784E8;2.1247016517270825
8.696875855699784E8;2.1247199911181696
8.697875855699784E8;2.1247383189465627
8.698875855699784E8;2.1247566352195397
8.699875855699784E8;2.1247749399443756
8.700875855699784E8;2.1247932331283397
8.701875855699784E8;2.124811514778696
8.702875855699784E8;2.124829784902705
8.703875855699784E8;2.124848043507623
8.704875855699784E8;2.1248662906007
8.705875855699784E8;2.1248845261891827
8.706875855699784E8;2.1249027502803135
8.707875855699784E8;2.12492096288133
8.708875855699784E8;2.1249391639994655
8.709875855699784E8;2.124957353641947
8.710875855699784E8;2.1249755318159993
8.711875855699784E8;2.124993698528842
8.712875855699784E8;2.125011853787689
8.713875855699784E8;2.1250299975997518
8.714875855699784E8;2.125048129972235
8.715875855699784E8;2.1250662509123406
8.716875855699784E8;2.125084360427266
8.717875855699784E8;2.1251024585242018
8.718875855699784E8;2.125120545210336
8.719875855699784E8;2.125138620492853
8.720875855699784E8;2.1251566843789305
8.721875855699784E8;2.1251747368757425
8.722875855699784E8;2.1251927779904594
8.723875855699784E8;2.1252108077302463
8.724875855699784E8;2.1252288261022634
8.725875855699784E8;2.1252468331136676
8.726875855699784E8;2.1252648287716105
8.727875855699784E8;2.1252828130832397
8.728875855699784E8;2.125300786055697
8.729875855699784E8;2.1253187476961215
8.730875855699784E8;2.1253366980116466
8.731875855699784E8;2.125354637009402
8.732875855699784E8;2.125372564696512
8.733875855699784E8;2.1253904810800974
8.734875855699784E8;2.1254083861672743
8.735875855699784E8;2.1254262799651533
8.736875855699784E8;2.1254441624808424
8.737875855699784E8;2.125462033721444
8.738875855699784E8;2.1254798936940564
8.739875855699784E8;2.125497742405773
8.740875855699784E8;2.1255155798636824
8.741875855699784E8;2.12553340607487
8.742875855699784E8;2.125551221046417
8.743875855699784E8;2.125569024785398
8.744875855699784E8;2.1255868172988843
8.745875855699784E8;2.1256045985939434
8.746875855699784E8;2.125622368677638
8.747875855699784E8;2.1256401275570265
8.748875855699784E8;2.1256578752391624
8.749875855699784E8;2.125675611731095
8.750875855699784E8;2.1256933370398685
8.751875855699784E8;2.125711051172524
8.752875855699784E8;2.125728754136098
8.753875855699784E8;2.1257464459376223
8.754875855699784E8;2.125764126584123
8.755875855699784E8;2.1257817960826224
8.756875855699784E8;2.1257994544401404
8.757875855699784E8;2.1258171016636913
8.758875855699784E8;2.1258347377602846
8.759875855699784E8;2.1258523627369237
8.760875855699784E8;2.125869976600611
8.761875855699784E8;2.1258875793583423
8.762875855699784E8;2.12590517101711
8.763875855699784E8;2.1259227515839014
8.764875855699784E8;2.1259403210657006
8.765875855699784E8;2.1259578794694867
8.766875855699784E8;2.125975426802233
8.767875855699784E8;2.12599296307091
8.768875855699784E8;2.1260104882824833
8.769875855699784E8;2.1260280024439155
8.770875855699784E8;2.1260455055621623
8.771875855699784E8;2.1260629976441767
8.772875855699784E8;2.1260804786969074
8.773875855699784E8;2.126097948727299
8.774875855699784E8;2.1261154077422892
8.775875855699784E8;2.126132855748815
8.776875855699784E8;2.126150292753807
8.777875855699784E8;2.126167718764191
8.778875855699784E8;2.126185133786889
8.779875855699784E8;2.1262025378288207
8.780875855699784E8;2.126219930896899
8.781875855699784E8;2.126237312998032
8.782875855699784E8;2.1262546841391248
8.783875855699784E8;2.1262720443270786
8.784875855699784E8;2.1262893935687894
8.785875855699784E8;2.126306731871149
8.786875855699784E8;2.1263240592410444
8.787875855699784E8;2.1263413756853597
8.788875855699784E8;2.1263586812109736
8.789875855699784E8;2.126375975824761
8.790875855699784E8;2.1263932595335913
8.791875855699784E8;2.126410532344331
8.792875855699784E8;2.1264277942638423
8.793875855699784E8;2.1264450452989823
8.794875855699784E8;2.1264622854566033
8.795875855699784E8;2.1264795147435547
8.796875855699784E8;2.126496733166681
8.797875855699784E8;2.1265139407328224
8.798875855699784E8;2.1265311374488145
8.799875855699784E8;2.1265483233214892
8.800875855699784E8;2.126565498357674
8.801875855699784E8;2.1265826625641915
8.802875855699784E8;2.126599815947861
8.803875855699784E8;2.126616958515496
8.804875855699784E8;2.126634090273908
8.805875855699784E8;2.1266512112299014
8.806875855699784E8;2.1266683213902797
8.807875855699784E8;2.1266854207618393
8.808875855699784E8;2.1267025093513725
8.809875855699784E8;2.1267195871656694
8.810875855699784E8;2.126736654211514
8.811875855699784E8;2.1267537104956875
8.812875855699784E8;2.1267707560249653
8.813875855699784E8;2.1267877908061186
8.814875855699784E8;2.1268048148459164
8.815875855699784E8;2.126821828151122
8.816875855699784E8;2.126838830728494
8.817875855699784E8;2.1268558225847864
8.818875855699784E8;2.1268728037267506
8.819875855699784E8;2.1268897741611337
8.820875855699784E8;2.1269067338946765
8.821875855699784E8;2.1269236829341183
8.822875855699784E8;2.126940621286192
8.823875855699784E8;2.126957548957628
8.824875855699784E8;2.1269744659551497
8.825875855699784E8;2.12699137228548
8.826875855699784E8;2.1270082679553353
8.827875855699784E8;2.1270251529714277
8.828875855699784E8;2.1270420273404658
8.829875855699784E8;2.1270588910691544
8.830875855699784E8;2.127075744164193
8.831875855699784E8;2.127092586632277
8.832875855699784E8;2.1271094184800985
8.833875855699784E8;2.1271262397143444
8.834875855699784E8;2.1271430503416986
8.835875855699784E8;2.1271598503688396
8.836875855699784E8;2.127176639802442
8.837875855699784E8;2.127193418649177
8.838875855699784E8;2.1272101869157116
8.839875855699784E8;2.127226944608707
8.840875855699784E8;2.127243691734821
8.841875855699784E8;2.127260428300708
8.842875855699784E8;2.127277154313018
8.843875855699784E8;2.127293869778396
8.844875855699784E8;2.127310574703484
8.845875855699784E8;2.127327269094919
8.846875855699784E8;2.127343952959334
8.847875855699784E8;2.127360626303358
8.848875855699784E8;2.127377289133615
8.849875855699784E8;2.127393941456727
8.850875855699784E8;2.127410583279309
8.851875855699784E8;2.127427214607973
8.852875855699784E8;2.127443835449329
8.853875855699784E8;2.1274604458099797
8.854875855699784E8;2.1274770456965255
8.855875855699784E8;2.1274936351155613
8.856875855699784E8;2.127510214073679
8.857875855699784E8;2.127526782577466
8.858875855699784E8;2.127543340633506
8.859875855699784E8;2.1275598882483777
8.860875855699784E8;2.1275764254286558
8.861875855699784E8;2.127592952180912
8.862875855699784E8;2.127609468511712
8.863875855699784E8;2.1276259744276196
8.864875855699784E8;2.127642469935193
8.865875855699784E8;2.1276589550409866
8.866875855699784E8;2.12767542975155
8.867875855699784E8;2.12769189407343
8.868875855699784E8;2.1277083480131687
8.869875855699784E8;2.127724791577304
8.870875855699784E8;2.1277412247723695
8.871875855699784E8;2.1277576476048954
8.872875855699784E8;2.1277740600814075
8.873875855699784E8;2.1277904622084267
8.874875855699784E8;2.1278068539924706
8.875875855699784E8;2.127823235440053
8.876875855699784E8;2.127839606557683
8.877875855699784E8;2.1278559673518664
8.878875855699784E8;2.127872317829103
8.879875855699784E8;2.127888657995891
8.880875855699784E8;2.1279049878587237
8.881875855699784E8;2.127921307424089
8.882875855699784E8;2.1279376166984716
8.883875855699784E8;2.127953915688353
8.884875855699784E8;2.1279702044002105
8.885875855699784E8;2.1279864828405155
8.886875855699784E8;2.128002751015736
8.887875855699784E8;2.128019008932338
8.888875855699784E8;2.1280352565967817
8.889875855699784E8;2.1280514940155233
8.890875855699784E8;2.1280677211950145
8.891875855699784E8;2.1280839381417045
8.892875855699784E8;2.1281001448620374
8.893875855699784E8;2.128116341362453
8.894875855699784E8;2.1281325276493877
8.895875855699784E8;2.128148703729274
8.896875855699784E8;2.1281648696085393
8.897875855699784E8;2.128181025293608
8.898875855699784E8;2.1281971707909
8.899875855699784E8;2.128213306106832
8.900875855699784E8;2.128229431247815
8.901875855699784E8;2.1282455462202567
8.902875855699784E8;2.128261651030562
8.903875855699784E8;2.1282777456851303
8.904875855699784E8;2.1282938301903576
8.905875855699784E8;2.128309904552636
8.906875855699784E8;2.128325968778354
8.907875855699784E8;2.1283420228738934
8.908875855699784E8;2.128358066845635
8.909875855699784E8;2.128374100699955
8.910875855699784E8;2.1283901244432255
8.911875855699784E8;2.128406138081814
8.912875855699784E8;2.1284221416220843
8.913875855699784E8;2.128438135070396
8.914875855699784E8;2.128454118433105
8.915875855699784E8;2.1284700917165633
8.916875855699784E8;2.1284860549271185
8.917875855699784E8;2.128502008071115
8.918875855699784E8;2.1285179511548926
8.919875855699784E8;2.1285338841847876
8.920875855699784E8;2.1285498071671305
8.921875855699784E8;2.12856572010825
8.922875855699784E8;2.128581623014471
8.923875855699784E8;2.1285975158921135
8.924875855699784E8;2.1286133987474916
8.925875855699784E8;2.128629271586919
8.926875855699784E8;2.128645134416704
8.927875855699784E8;2.1286609872431503
8.928875855699784E8;2.1286768300725574
8.929875855699784E8;2.128692662911223
8.930875855699784E8;2.1287084857654386
8.931875855699784E8;2.1287242986414925
8.932875855699784E8;2.128740101545669
8.933875855699784E8;2.1287558944842493
8.934875855699784E8;2.1287716774635097
8.935875855699784E8;2.128787450489723
8.936875855699784E8;2.1288032135691566
8.937875855699784E8;2.128818966708076
8.938875855699784E8;2.1288347099127427
8.939875855699784E8;2.128850443189412
8.940875855699784E8;2.1288661665443382
8.941875855699784E8;2.12888187998377
8.942875855699784E8;2.1288975835139525
8.943875855699784E8;2.1289132771411263
8.944875855699784E8;2.1289289608715287
8.945875855699784E8;2.128944634711394
8.946875855699784E8;2.1289602986669505
8.947875855699784E8;2.128975952744424
8.948875855699784E8;2.1289915969500357
8.949875855699784E8;2.1290072312900046
8.950875855699784E8;2.129022855770544
8.951875855699784E8;2.1290384703978624
8.952875855699784E8;2.129054075178167
8.953875855699784E8;2.1290696701176604
8.954875855699784E8;2.1290852552225403
8.955875855699784E8;2.1291008304989996
8.956875855699784E8;2.12911639595323
8.957875855699784E8;2.129131951591418
8.958875855699784E8;2.129147497419747
8.959875855699784E8;2.129163033444394
8.960875855699784E8;2.1291785596715354
8.961875855699784E8;2.129194076107341
8.962875855699784E8;2.1292095827579782
8.963875855699784E8;2.1292250796296113
8.964875855699784E8;2.1292405667283987
8.965875855699784E8;2.1292560440604964
8.966875855699784E8;2.129271511632055
8.967875855699784E8;2.129286969449223
8.968875855699784E8;2.1293024175181454
8.969875855699784E8;2.1293178558449615
8.970875855699784E8;2.1293332844358064
8.971875855699784E8;2.1293487032968135
8.972875855699784E8;2.1293641124341116
8.973875855699784E8;2.1293795118538252
8.974875855699784E8;2.1293949015620743
8.975875855699784E8;2.1294102815649767
8.976875855699784E8;2.129425651868645
8.977875855699784E8;2.129441012479189
8.978875855699784E8;2.1294563634027135
8.979875855699784E8;2.129471704645321
8.980875855699784E8;2.1294870362131095
8.981875855699784E8;2.1295023581121715
8.982875855699784E8;2.1295176703485974
8.983875855699784E8;2.1295329729284744
8.984875855699784E8;2.1295482658578853
8.985875855699784E8;2.1295635491429077
8.986875855699784E8;2.1295788227896164
8.987875855699784E8;2.1295940868040835
8.988875855699784E8;2.1296093411923755
8.989875855699784E8;2.129624585960556
8.990875855699784E8;2.1296398211146848
8.991875855699784E8;2.1296550466608175
8.992875855699784E8;2.129670262605006
8.993875855699784E8;2.1296854689532982
8.994875855699784E8;2.129700665711739
8.995875855699784E8;2.12971585288637
8.996875855699784E8;2.1297310304832267
8.997875855699784E8;2.1297461985083417
8.998875855699784E8;2.129761356967745
8.999875855699784E8;2.129776505867462
9.000875855699784E8;2.1297916452135146
9.001875855699784E8;2.1298067750119203
9.002875855699784E8;2.129821895268693
9.003875855699784E8;2.129837005989844
9.004875855699784E8;2.1298521071813794
9.005875855699784E8;2.129867198849301
9.006875855699784E8;2.1298822809996087
9.007875855699784E8;2.1298973536382984
9.008875855699784E8;2.1299124167713606
9.009875855699784E8;2.1299274704047826
9.010875855699784E8;2.1299425145445494
9.011875855699784E8;2.129957549196641
9.012875855699784E8;2.1299725743670335
9.013875855699784E8;2.1299875900617
9.014875855699784E8;2.130002596286609
9.015875855699784E8;2.1300175930477265
9.016875855699784E8;2.1300325803510125
9.017875855699784E8;2.1300475582024254
9.018875855699784E8;2.1300625266079196
9.019875855699784E8;2.1300774855734455
9.020875855699784E8;2.1300924351049484
9.021875855699784E8;2.1301073752083726
9.022875855699784E8;2.1301223058896563
9.023875855699784E8;2.130137227154734
9.024875855699784E8;2.1301521390095384
9.025875855699784E8;2.1301670414599965
9.026875855699784E8;2.130181934512034
9.027875855699784E8;2.1301968181715694
9.028875855699784E8;2.1302116924445196
9.029875855699784E8;2.1302265573367984
9.030875855699784E8;2.1302414128543155
9.031875855699784E8;2.130256259002975
9.032875855699784E8;2.1302710957886792
9.033875855699784E8;2.1302859232173272
9.034875855699784E8;2.1303007412948127
9.035875855699784E8;2.1303155500270257
9.036875855699784E8;2.1303303494198538
9.037875855699784E8;2.1303451394791804
9.038875855699784E8;2.130359920210885
9.039875855699784E8;2.130374691620844
9.040875855699784E8;2.130389453714929
9.041875855699784E8;2.1304042064990085
9.042875855699784E8;2.1304189499789485
9.043875855699784E8;2.1304336841606086
9.044875855699784E8;2.130448409049847
9.045875855699784E8;2.1304631246525174
9.046875855699784E8;2.1304778309744705
9.047875855699784E8;2.1304925280215516
9.048875855699784E8;2.130507215799604
9.049875855699784E8;2.130521894314468
9.050875855699784E8;2.1305365635719777
9.051875855699784E8;2.130551223577965
9.052875855699784E8;2.1305658743382585
9.053875855699784E8;2.1305805158586826
9.054875855699784E8;2.1305951481450576
9.055875855699784E8;2.130609771203201
9.056875855699784E8;2.1306243850389266
9.057875855699784E8;2.1306389896580433
9.058875855699784E8;2.1306535850663577
9.059875855699784E8;2.130668171269673
9.060875855699784E8;2.130682748273788
9.061875855699784E8;2.1306973160844977
9.062875855699784E8;2.1307118747075933
9.063875855699784E8;2.1307264241488633
9.064875855699784E8;2.1307409644140916
9.065875855699784E8;2.130755495509059
9.066875855699784E8;2.1307700174395423
9.067875855699784E8;2.1307845302113164
9.068875855699784E8;2.1307990338301503
9.069875855699784E8;2.13081352830181
9.070875855699784E8;2.130828013632057
9.071875855699784E8;2.1308424898266516
9.072875855699784E8;2.1308569568913494
9.073875855699784E8;2.1308714148319017
9.074875855699784E8;2.1308858636540555
9.075875855699784E8;2.130900303363557
9.076875855699784E8;2.1309147339661467
9.077875855699784E8;2.130929155467561
9.078875855699784E8;2.1309435678735342
9.079875855699784E8;2.130957971189796
9.080875855699784E8;2.1309723654220742
9.081875855699784E8;2.13098675057609
9.082875855699784E8;2.1310011266575644
9.083875855699784E8;2.1310154936722117
9.084875855699784E8;2.131029851625744
9.085875855699784E8;2.13104420052387
9.086875855699784E8;2.131058540372295
9.087875855699784E8;2.13107287117672
9.088875855699784E8;2.1310871929428434
9.089875855699784E8;2.131101505676358
9.090875855699784E8;2.1311158093829556
9.091875855699784E8;2.1311301040683235
9.092875855699784E8;2.1311443897381444
9.093875855699784E8;2.1311586663980977
9.094875855699784E8;2.1311729340538608
9.095875855699784E8;2.1311871927111063
9.096875855699784E8;2.1312014423755032
9.097875855699784E8;2.1312156830527167
9.098875855699784E8;2.131229914748409
9.099875855699784E8;2.1312441374682387
9.100875855699784E8;2.131258351217862
9.101875855699784E8;2.1312725560029278
9.102875855699784E8;2.131286751829086
9.103875855699784E8;2.1313009387019806
9.104875855699784E8;2.1313151166272517
9.105875855699784E8;2.131329285610536
9.106875855699784E8;2.1313434456574685
9.107875855699784E8;2.131357596773679
9.108875855699784E8;2.131371738964793
9.109875855699784E8;2.1313858722364354
9.110875855699784E8;2.131399996594225
9.111875855699784E8;2.131414112043777
9.112875855699784E8;2.131428218590704
9.113875855699784E8;2.1314423162406158
9.114875855699784E8;2.131456404999117
9.115875855699784E8;2.1314704848718105
9.116875855699784E8;2.131484555864293
9.117875855699784E8;2.131498617982161
9.118875855699784E8;2.1315126712310053
9.119875855699784E8;2.1315267156164137
9.120875855699784E8;2.13154075114397
9.121875855699784E8;2.131554777819255
9.122875855699784E8;2.1315687956478477
9.123875855699784E8;2.1315828046353205
9.124875855699784E8;2.1315968047872427
9.125875855699784E8;2.1316107961091824
9.126875855699784E8;2.1316247786067035
9.127875855699784E8;2.1316387522853653
9.128875855699784E8;2.131652717150723
9.129875855699784E8;2.13166667320833
9.130875855699784E8;2.131680620463736
9.131875855699784E8;2.1316945589224874
9.132875855699784E8;2.131708488590126
9.133875855699784E8;2.1317224094721903
9.134875855699784E8;2.1317363215742153
9.135875855699784E8;2.1317502249017335
9.136875855699784E8;2.1317641194602737
9.137875855699784E8;2.131778005255361
9.138875855699784E8;2.131791882292516
9.139875855699784E8;2.1318057505772563
9.140875855699784E8;2.131819610115098
9.141875855699784E8;2.131833460911552
9.142875855699784E8;2.131847302972125
9.143875855699784E8;2.131861136302321
9.144875855699784E8;2.1318749609076417
9.145875855699784E8;2.1318887767935846
9.146875855699784E8;2.1319025839656423
9.147875855699784E8;2.1319163824293046
9.148875855699784E8;2.13193017219006
9.149875855699784E8;2.1319439532533924
9.150875855699784E8;2.1319577256247806
9.151875855699784E8;2.1319714893097
9.152875855699784E8;2.131985244313625
9.153875855699784E8;2.1319989906420265
9.154875855699784E8;2.1320127283003694
9.155875855699784E8;2.132026457294116
9.156875855699784E8;2.1320401776287268
9.157875855699784E8;2.1320538893096574
9.158875855699784E8;2.1320675923423598
9.159875855699784E8;2.1320812867322827
9.160875855699784E8;2.1320949724848735
9.161875855699784E8;2.132108649605574
9.162875855699784E8;2.132122318099821
9.163875855699784E8;2.1321359779730518
9.164875855699784E8;2.1321496292306987
9.165875855699784E8;2.132163271878189
9.166875855699784E8;2.132176905920948
9.167875855699784E8;2.132190531364398
9.168875855699784E8;2.132204148213957
9.169875855699784E8;2.13221775647504
9.170875855699784E8;2.132231356153059
9.171875855699784E8;2.1322449472534215
9.172875855699784E8;2.1322585297815326
9.173875855699784E8;2.1322721037427934
9.174875855699784E8;2.1322856691426013
9.175875855699784E8;2.1322992259863516
9.176875855699784E8;2.132312774279436
9.177875855699784E8;2.1323263140272406
9.178875855699784E8;2.132339845235151
9.179875855699784E8;2.1323533679085487
9.180875855699784E8;2.1323668820528106
9.181875855699784E8;2.13238038767331
9.182875855699784E8;2.1323938847754187
9.183875855699784E8;2.1324073733645053
9.184875855699784E8;2.1324208534459324
9.185875855699784E8;2.1324343250250597
9.186875855699784E8;2.132447788107247
9.187875855699784E8;2.1324612426978478
9.188875855699784E8;2.1324746888022115
9.189875855699784E8;2.1324881264256854
9.190875855699784E8;2.1325015555736146
9.191875855699784E8;2.1325149762513402
9.192875855699784E8;2.132528388464198
9.193875855699784E8;2.132541792217521
9.194875855699784E8;2.1325551875166417
9.195875855699784E8;2.1325685743668865
9.196875855699784E8;2.1325819527735788
9.197875855699784E8;2.1325953227420387
